# E (eV),Tr Ideal
420.948024,0.865987
420.958024,0.866031
420.968024,0.866062
420.978024,0.866059
420.988025,0.866040
420.998025,0.865998
421.008025,0.865923
421.018025,0.865832
421.028026,0.865714
421.038026,0.865565
421.048026,0.865400
421.058026,0.865195
421.068027,0.864968
421.078027,0.864717
421.088027,0.864422
421.098027,0.864107
421.108028,0.863757
421.118028,0.863351
421.128028,0.862915
421.138028,0.862455
421.148029,0.861961
421.158029,0.861443
421.168029,0.860834
421.178029,0.860199
421.188030,0.859518
421.198030,0.858784
421.208030,0.858024
421.218030,0.857211
421.228031,0.856340
421.238031,0.855431
421.248031,0.854474
421.258031,0.853468
421.268032,0.852422
421.278032,0.851317
421.288032,0.850182
421.298032,0.848977
421.308033,0.847755
421.318033,0.846464
421.328033,0.845243
421.338033,0.843785
421.348034,0.842319
421.358034,0.840765
421.368034,0.839204
421.378034,0.837557
421.388035,0.835902
421.398035,0.834143
421.408035,0.832388
421.418035,0.830626
421.428036,0.828786
421.438036,0.826950
421.448036,0.824917
421.458036,0.822900
421.468037,0.820888
421.478037,0.818881
421.488037,0.816813
421.498037,0.814655
421.508038,0.812503
421.518038,0.810218
421.528038,0.807914
421.538038,0.805630
421.548039,0.803352
421.558039,0.801081
421.568039,0.798816
421.578039,0.796558
421.588040,0.794306
421.598040,0.792059
421.608040,0.789704
421.618040,0.787391
421.628041,0.785099
421.638041,0.782814
421.648041,0.780536
421.658041,0.778264
421.668042,0.776057
421.678042,0.773863
421.688042,0.771674
421.698042,0.769492
421.708043,0.767316
421.718043,0.765487
421.728043,0.763519
421.738043,0.761514
421.748044,0.759514
421.758044,0.757684
421.768044,0.755928
421.778044,0.754176
421.788045,0.752514
421.798045,0.750983
421.808045,0.749454
421.818045,0.748080
421.828046,0.746771
421.838046,0.745522
421.848046,0.744360
421.858046,0.743199
421.868047,0.742296
421.878047,0.741421
421.888047,0.740547
421.898047,0.739925
421.908048,0.739365
421.918048,0.738806
421.928048,0.738405
421.938048,0.738109
421.948049,0.737812
421.958049,0.737759
421.968049,0.737731
421.978049,0.737789
421.988050,0.738044
421.998050,0.738308
422.008050,0.738642
422.018050,0.739231
422.028051,0.739821
422.038051,0.740510
422.048051,0.741345
422.058051,0.742181
422.068052,0.743227
422.078052,0.744274
422.088052,0.745368
422.098052,0.746588
422.108053,0.747969
422.118053,0.749353
422.128053,0.750901
422.138053,0.752519
422.148054,0.754141
422.158054,0.755826
422.168054,0.757650
422.178054,0.759479
422.188055,0.761356
422.198055,0.763269
422.208055,0.765351
422.218055,0.767438
422.228056,0.769532
422.238056,0.771631
422.248056,0.773734
422.258056,0.775951
422.268057,0.778263
422.278057,0.780582
422.288057,0.782908
422.298057,0.785241
422.308058,0.787581
422.318058,0.789928
422.328058,0.792282
422.338058,0.794642
422.348059,0.797010
422.358059,0.799349
422.368059,0.801632
422.378059,0.803996
422.388060,0.806368
422.398060,0.808747
422.408060,0.811080
422.418060,0.813385
422.428061,0.815697
422.438061,0.817948
422.448061,0.820139
422.458061,0.822336
422.468062,0.824453
422.478062,0.826520
422.488062,0.828592
422.498062,0.830618
422.508063,0.832574
422.518063,0.834618
422.528063,0.836542
422.538063,0.838432
422.548064,0.840178
422.558064,0.841928
422.568064,0.843661
422.578064,0.845397
422.588065,0.847042
422.598065,0.848680
422.608065,0.850208
422.618065,0.851710
422.628066,0.853171
422.638066,0.854616
422.648066,0.855997
422.658066,0.857352
422.668067,0.858644
422.678067,0.859911
422.688067,0.861117
422.698067,0.862300
422.708068,0.863433
422.718068,0.864531
422.728068,0.865574
422.738068,0.866567
422.748069,0.867519
422.758069,0.868428
422.768069,0.869300
422.778069,0.870147
422.788070,0.870954
422.798070,0.871695
422.808070,0.872408
422.818070,0.873124
422.828071,0.873815
422.838071,0.874485
422.848071,0.875120
422.858071,0.875733
422.868072,0.876327
422.878072,0.876890
422.888072,0.877433
422.898072,0.877961
422.908073,0.878461
422.918073,0.878939
422.928073,0.879367
422.938073,0.879776
422.948074,0.880166
422.958074,0.880549
422.968074,0.880908
422.978074,0.881263
422.988075,0.881596
422.998075,0.881922
423.008075,0.882234
423.018075,0.882535
423.028076,0.882827
423.038076,0.883107
423.048076,0.883382
423.058076,0.883643
423.068077,0.883901
423.078077,0.884146
423.088077,0.884384
423.098077,0.884606
423.108078,0.884825
423.118078,0.885024
423.128078,0.885213
423.138078,0.885401
423.148079,0.885578
423.158079,0.885753
423.168079,0.885926
423.178079,0.886091
423.188080,0.886255
423.198080,0.886415
423.208080,0.886570
423.218080,0.886725
423.228081,0.886873
423.238081,0.887020
423.248081,0.887166
423.258081,0.887311
423.268082,0.887450
423.278082,0.887588
423.288082,0.887727
423.298082,0.887861
423.308083,0.887992
423.318083,0.888122
423.328083,0.888246
423.338083,0.888353
423.348084,0.888459
423.358084,0.888566
423.368084,0.888673
423.378084,0.888779
423.388085,0.888883
423.398085,0.888984
423.408085,0.889086
423.418085,0.889188
423.428086,0.889289
423.438086,0.889390
423.448086,0.889488
423.458086,0.889586
423.468087,0.889684
423.478087,0.889782
423.488087,0.889879
423.498087,0.889975
423.508088,0.890071
423.518088,0.890167
423.528088,0.890262
423.538088,0.890358
423.548089,0.890453
423.558089,0.890545
423.568089,0.890638
423.578089,0.890730
423.588090,0.890822
423.598090,0.890914
423.608090,0.891006
423.618090,0.891098
423.628091,0.891190
423.638091,0.891282
423.648091,0.891373
423.658091,0.891464
423.668092,0.891555
423.678092,0.891646
423.688092,0.891738
423.698092,0.891829
423.708093,0.891920
423.718093,0.892009
423.728093,0.892098
423.738093,0.892187
423.748094,0.892275
423.758094,0.892364
423.768094,0.892444
423.778094,0.892519
423.788095,0.892594
423.798095,0.892669
423.808095,0.892744
423.818095,0.892819
423.828096,0.892894
423.838096,0.892968
423.848096,0.893041
423.858096,0.893115
423.868097,0.893188
423.878097,0.893261
423.888097,0.893335
423.898097,0.893408
423.908098,0.893482
423.918098,0.893555
423.928098,0.893628
423.938098,0.893702
423.948099,0.893775
423.958099,0.893848
423.968099,0.893921
423.978099,0.893994
423.988100,0.894067
423.998100,0.894139
424.008100,0.894212
424.018100,0.894285
424.028101,0.894358
424.038101,0.894430
424.048101,0.894503
424.058101,0.894576
424.068102,0.894649
424.078102,0.894721
424.088102,0.894792
424.098102,0.894863
424.108103,0.894934
424.118103,0.895005
424.128103,0.895077
424.138103,0.895148
424.148104,0.895219
424.158104,0.895290
424.168104,0.895361
424.178104,0.895433
424.188105,0.895504
424.198105,0.895575
424.208105,0.895646
424.218105,0.895718
424.228106,0.895789
424.238106,0.895860
424.248106,0.895930
424.258106,0.896000
424.268107,0.896070
424.278107,0.896140
424.288107,0.896211
424.298107,0.896281
424.308108,0.896351
424.318108,0.896421
424.328108,0.896486
424.338108,0.896548
424.348109,0.896610
424.358109,0.896672
424.368109,0.896734
424.378109,0.896796
424.388110,0.896858
424.398110,0.896919
424.408110,0.896981
424.418110,0.897042
424.428111,0.897103
424.438111,0.897164
424.448111,0.897225
424.458111,0.897287
424.468112,0.897348
424.478112,0.897409
424.488112,0.897470
424.498112,0.897531
424.508113,0.897593
424.518113,0.897654
424.528113,0.897715
424.538113,0.897776
424.548114,0.897837
424.558114,0.897898
424.568114,0.897959
424.578114,0.898019
424.588115,0.898080
424.598115,0.898140
424.608115,0.898201
424.618115,0.898261
424.628116,0.898322
424.638116,0.898382
424.648116,0.898443
424.658116,0.898504
424.668117,0.898564
424.678117,0.898625
424.688117,0.898685
424.698117,0.898746
424.708118,0.898806
424.718118,0.898867
424.728118,0.898927
424.738118,0.898986
424.748119,0.899046
424.758119,0.899106
424.768119,0.899166
424.778119,0.899226
424.788120,0.899286
424.798120,0.899346
424.808120,0.899405
424.818120,0.899465
424.828121,0.899525
424.838121,0.899585
424.848121,0.899645
424.858121,0.899705
424.868122,0.899765
424.878122,0.899825
424.888122,0.899885
424.898122,0.899945
424.908123,0.900004
424.918123,0.900064
424.928123,0.900124
424.938123,0.900184
424.948124,0.900244
424.958124,0.900304
424.968124,0.900364
424.978124,0.900423
424.988125,0.900483
424.998125,0.900543
425.008125,0.900598
425.018125,0.900652
425.028126,0.900707
425.038126,0.900761
425.048126,0.900816
425.058126,0.900870
425.068127,0.900925
425.078127,0.900979
425.088127,0.901034
425.098127,0.901089
425.108128,0.901143
425.118128,0.901198
425.128128,0.901252
425.138128,0.901307
425.148129,0.901361
425.158129,0.901414
425.168129,0.901468
425.178129,0.901522
425.188130,0.901576
425.198130,0.901630
425.208130,0.901684
425.218130,0.901738
425.228131,0.901791
425.238131,0.901845
425.248131,0.901899
425.258131,0.901953
425.268132,0.902007
425.278132,0.902061
425.288132,0.902115
425.298132,0.902169
425.308133,0.902223
425.318133,0.902276
425.328133,0.902330
425.338133,0.902384
425.348134,0.902438
425.358134,0.902492
425.368134,0.902546
425.378134,0.902599
425.388135,0.902652
425.398135,0.902705
425.408135,0.902758
425.418135,0.902812
425.428136,0.902865
425.438136,0.902918
425.448136,0.902971
425.458136,0.903024
425.468137,0.903078
425.478137,0.903131
425.488137,0.903184
425.498137,0.903237
425.508138,0.903290
425.518138,0.903344
425.528138,0.903397
425.538138,0.903450
425.548139,0.903503
425.558139,0.903557
425.568139,0.903610
425.578139,0.903663
425.588140,0.903716
425.598140,0.903769
425.608140,0.903822
425.618140,0.903875
425.628141,0.903928
425.638141,0.903981
425.648141,0.904034
425.658141,0.904087
425.668142,0.904140
425.678142,0.904193
425.688142,0.904246
425.698142,0.904299
425.708143,0.904351
425.718143,0.904403
425.728143,0.904455
425.738143,0.904508
425.748144,0.904560
425.758144,0.904612
425.768144,0.904664
425.778144,0.904716
425.788145,0.904768
425.798145,0.904820
425.808145,0.904872
425.818145,0.904925
425.828146,0.904977
425.838146,0.905029
425.848146,0.905081
425.858146,0.905133
425.868147,0.905185
425.878147,0.905238
425.888147,0.905290
425.898147,0.905342
425.908148,0.905394
425.918148,0.905446
425.928148,0.905498
425.938148,0.905550
425.948149,0.905602
425.958149,0.905653
425.968149,0.905705
425.978149,0.905756
425.988150,0.905808
425.998150,0.905859
426.008150,0.905911
426.018150,0.905963
426.028151,0.906014
426.038151,0.906066
426.048151,0.906117
426.058151,0.906169
426.068152,0.906220
426.078152,0.906272
426.088152,0.906323
426.098152,0.906374
426.108153,0.906425
426.118153,0.906476
426.128153,0.906527
426.138153,0.906578
426.148154,0.906628
426.158154,0.906679
426.168154,0.906730
426.178154,0.906781
426.188155,0.906832
426.198155,0.906883
426.208155,0.906934
426.218155,0.906984
426.228156,0.907035
426.238156,0.907086
426.248156,0.907136
426.258156,0.907186
426.268157,0.907236
426.278157,0.907287
426.288157,0.907337
426.298157,0.907387
426.308158,0.907437
426.318158,0.907487
426.328158,0.907537
426.338158,0.907587
426.348159,0.907637
426.358159,0.907687
426.368159,0.907737
426.378159,0.907787
426.388160,0.907837
426.398160,0.907887
426.408160,0.907936
426.418160,0.907985
426.428161,0.908034
426.438161,0.908083
426.448161,0.908132
426.458161,0.908181
426.468162,0.908230
426.478162,0.908280
426.488162,0.908329
426.498162,0.908378
426.508163,0.908427
426.518163,0.908476
426.528163,0.908525
426.538163,0.908574
426.548164,0.908623
426.558164,0.908670
426.568164,0.908718
426.578164,0.908766
426.588165,0.908813
426.598165,0.908861
426.608165,0.908908
426.618165,0.908956
426.628166,0.909003
426.638166,0.909051
426.648166,0.909099
426.658166,0.909146
426.668167,0.909194
426.678167,0.909241
426.688167,0.909289
426.698167,0.909337
426.708168,0.909384
426.718168,0.909431
426.728168,0.909479
426.738168,0.909530
426.748169,0.909582
426.758169,0.909634
426.768169,0.909686
426.778169,0.909738
426.788170,0.909790
426.798170,0.909843
426.808170,0.909895
426.818170,0.909946
426.828171,0.909998
426.838171,0.910049
426.848171,0.910101
426.858171,0.910152
426.868172,0.910203
426.878172,0.910255
426.888172,0.910306
426.898172,0.910358
426.908173,0.910409
426.918173,0.910461
426.928173,0.910512
426.938173,0.910561
426.948174,0.910610
426.958174,0.910659
426.968174,0.910708
426.978174,0.910757
426.988175,0.910806
426.998175,0.910855
427.008175,0.910904
427.018175,0.910953
427.028176,0.911000
427.038176,0.911048
427.048176,0.911096
427.058176,0.911144
427.068177,0.911191
427.078177,0.911239
427.088177,0.911287
427.098177,0.911335
427.108178,0.911382
427.118178,0.911428
427.128178,0.911474
427.138178,0.911519
427.148179,0.911565
427.158179,0.911611
427.168179,0.911656
427.178179,0.911702
427.188180,0.911748
427.198180,0.911793
427.208180,0.911847
427.218180,0.911901
427.228181,0.911955
427.238181,0.912009
427.248181,0.912063
427.258181,0.912117
427.268182,0.912170
427.278182,0.912221
427.288182,0.912271
427.298182,0.912322
427.308183,0.912373
427.318183,0.912423
427.328183,0.912474
427.338183,0.912523
427.348184,0.912572
427.358184,0.912620
427.368184,0.912668
427.378184,0.912716
427.388185,0.912764
427.398185,0.912813
427.408185,0.912857
427.418185,0.912900
427.428186,0.912944
427.438186,0.912987
427.448186,0.913031
427.458186,0.913074
427.468187,0.913118
427.478187,0.913157
427.488187,0.913196
427.498187,0.913235
427.508188,0.913275
427.518188,0.913311
427.528188,0.913346
427.538188,0.913381
427.548189,0.913415
427.558189,0.913463
427.568189,0.913506
427.578189,0.913549
427.588190,0.913592
427.598190,0.913635
427.608190,0.913675
427.618190,0.913711
427.628191,0.913747
427.638191,0.913782
427.648191,0.913811
427.658191,0.913840
427.668192,0.913868
427.678192,0.913891
427.688192,0.913911
427.698192,0.913931
427.708193,0.913947
427.718193,0.913956
427.728193,0.913965
427.738193,0.913973
427.748194,0.913971
427.758194,0.913968
427.768194,0.913957
427.778194,0.913943
427.788195,0.913928
427.798195,0.913914
427.808195,0.913896
427.818195,0.913865
427.828196,0.913834
427.838196,0.913788
427.848196,0.913742
427.858196,0.913681
427.868197,0.913614
427.878197,0.913537
427.888197,0.913443
427.898197,0.913338
427.908198,0.913228
427.918198,0.913099
427.928198,0.912959
427.938198,0.912804
427.948199,0.912630
427.958199,0.912448
427.968199,0.912236
427.978199,0.912013
427.988200,0.911767
427.998200,0.911498
428.008200,0.911214
428.018200,0.910889
428.028201,0.910554
428.038201,0.910168
428.048201,0.909774
428.058201,0.909346
428.068202,0.908873
428.078202,0.908390
428.088202,0.907844
428.098202,0.907269
428.108203,0.906685
428.118203,0.906000
428.128203,0.905319
428.138203,0.904539
428.148204,0.903694
428.158204,0.902842
428.168204,0.901903
428.178204,0.900910
428.188205,0.899914
428.198205,0.898770
428.208205,0.897612
428.218205,0.896405
428.228206,0.895022
428.238206,0.893644
428.248206,0.892160
428.258206,0.890578
428.268207,0.889007
428.278207,0.887335
428.288207,0.885500
428.298207,0.883600
428.308208,0.881612
428.318208,0.879543
428.328208,0.877235
428.338208,0.874883
428.348209,0.872549
428.358209,0.869980
428.368209,0.867370
428.378209,0.864623
428.388210,0.861831
428.398210,0.858889
428.408210,0.855903
428.418210,0.852854
428.428211,0.849472
428.438211,0.846120
428.448211,0.842460
428.458211,0.838816
428.468212,0.835215
428.478212,0.831236
428.488212,0.827235
428.498212,0.823222
428.508213,0.819164
428.518213,0.814765
428.528213,0.810283
428.538213,0.805781
428.548214,0.801303
428.558214,0.796760
428.568214,0.791879
428.578214,0.787022
428.588215,0.782174
428.598215,0.777355
428.608215,0.772054
428.618215,0.766939
428.628216,0.761858
428.638216,0.756648
428.648216,0.751325
428.658216,0.746034
428.668217,0.740780
428.678217,0.735562
428.688217,0.730221
428.698217,0.724885
428.708218,0.719585
428.718218,0.714241
428.728218,0.708936
428.738218,0.703671
428.748219,0.698445
428.758219,0.693257
428.768219,0.688108
428.778219,0.682879
428.788220,0.677631
428.798220,0.672772
428.808220,0.667947
428.818220,0.663157
428.828221,0.658402
428.838221,0.653738
428.848221,0.649308
428.858221,0.644908
428.868222,0.640538
428.878222,0.636252
428.888222,0.632387
428.898222,0.628546
428.908223,0.624728
428.918223,0.621238
428.928223,0.617951
428.938223,0.614682
428.948224,0.611631
428.958224,0.608716
428.968224,0.605815
428.978224,0.603226
428.988225,0.600875
428.998225,0.598543
429.008225,0.596669
429.018225,0.594801
429.028226,0.592996
429.038226,0.591654
429.048226,0.590390
429.058226,0.589191
429.068227,0.588433
429.078227,0.587677
429.088227,0.587076
429.098227,0.586957
429.108228,0.586930
429.118228,0.586902
429.128228,0.587326
429.138228,0.587787
429.148229,0.588437
429.158229,0.589483
429.168229,0.590531
429.178229,0.591826
429.188230,0.593278
429.198230,0.595005
429.208230,0.596987
429.218230,0.598975
429.228231,0.601194
429.238231,0.603641
429.248231,0.606102
429.258231,0.608767
429.268232,0.611856
429.278232,0.614961
429.288232,0.618082
429.298232,0.621550
429.308233,0.625114
429.318233,0.628736
429.328233,0.632389
429.338233,0.636504
429.348234,0.640646
429.358234,0.644814
429.368234,0.648985
429.378234,0.653451
429.388235,0.658053
429.398235,0.662687
429.408235,0.667354
429.418235,0.672020
429.428236,0.676672
429.438236,0.681356
429.448236,0.686235
429.458236,0.691184
429.468237,0.696168
429.478237,0.701188
429.488237,0.706297
429.498237,0.711552
429.508238,0.716840
429.518238,0.721878
429.528238,0.726952
429.538238,0.732062
429.548239,0.737169
429.558239,0.742182
429.568239,0.747228
429.578239,0.752309
429.588240,0.757192
429.598240,0.761966
429.608240,0.766770
429.618240,0.771586
429.628241,0.776405
429.638241,0.781202
429.648241,0.785649
429.658241,0.790121
429.668242,0.794445
429.678242,0.798725
429.688242,0.803001
429.698242,0.807242
429.708243,0.811415
429.718243,0.815170
429.728243,0.819065
429.738243,0.822844
429.748244,0.826611
429.758244,0.830193
429.768244,0.833667
429.778244,0.836989
429.788245,0.840263
429.798245,0.843391
429.808245,0.846449
429.818245,0.849372
429.828246,0.852165
429.838246,0.854917
429.848246,0.857535
429.858246,0.860104
429.868247,0.862605
429.878247,0.865028
429.888247,0.867377
429.898247,0.869601
429.908248,0.871573
429.918248,0.873561
429.928248,0.875534
429.938248,0.877302
429.948249,0.879101
429.958249,0.880837
429.968249,0.882467
429.978249,0.883934
429.988250,0.885373
429.998250,0.886822
430.008250,0.888194
430.018250,0.889491
430.028251,0.890670
430.038251,0.891827
430.048251,0.892941
430.058251,0.893999
430.068252,0.894954
430.078252,0.895914
430.088252,0.896852
430.098252,0.897741
430.108253,0.898516
430.118253,0.899279
430.128253,0.900032
430.138253,0.900696
430.148254,0.901362
430.158254,0.902026
430.168254,0.902656
430.178254,0.903236
430.188255,0.903781
430.198255,0.904291
430.208255,0.904787
430.218255,0.905256
430.228256,0.905707
430.238256,0.906120
430.248256,0.906530
430.258256,0.906931
430.268257,0.907326
430.278257,0.907695
430.288257,0.908053
430.298257,0.908367
430.308258,0.908673
430.318258,0.908951
430.328258,0.909229
430.338258,0.909503
430.348259,0.909776
430.358259,0.910042
430.368259,0.910282
430.378259,0.910516
430.388260,0.910749
430.398260,0.910975
430.408260,0.911201
430.418260,0.911422
430.428261,0.911635
430.438261,0.911833
430.448261,0.912013
430.458261,0.912188
430.468262,0.912363
430.478262,0.912529
430.488262,0.912695
430.498262,0.912859
430.508263,0.913016
430.518263,0.913174
430.528263,0.913332
430.538263,0.913487
430.548264,0.913632
430.558264,0.913777
430.568264,0.913921
430.578264,0.914066
430.588265,0.914204
430.598265,0.914343
430.608265,0.914481
430.618265,0.914620
430.628266,0.914747
430.638266,0.914864
430.648266,0.914981
430.658266,0.915098
430.668267,0.915214
430.678267,0.915326
430.688267,0.915437
430.698267,0.915548
430.708268,0.915659
430.718268,0.915771
430.728268,0.915882
430.738268,0.915989
430.748269,0.916095
430.758269,0.916201
430.768269,0.916308
430.778269,0.916414
430.788270,0.916520
430.798270,0.916624
430.808270,0.916726
430.818270,0.916829
430.828271,0.916931
430.838271,0.917033
430.848271,0.917135
430.858271,0.917237
430.868272,0.917336
430.878272,0.917435
430.888272,0.917534
430.898272,0.917628
430.908273,0.917719
430.918273,0.917809
430.928273,0.917896
430.938273,0.917983
430.948274,0.918070
430.958274,0.918157
430.968274,0.918244
430.978274,0.918331
430.988275,0.918418
430.998275,0.918505
431.008275,0.918592
431.018275,0.918678
431.028276,0.918763
431.038276,0.918847
431.048276,0.918932
431.058276,0.919016
431.068277,0.919101
431.078277,0.919185
431.088277,0.919270
431.098277,0.919355
431.108278,0.919439
431.118278,0.919520
431.128278,0.919600
431.138278,0.919681
431.148279,0.919761
431.158279,0.919842
431.168279,0.919923
431.178279,0.920003
431.188280,0.920083
431.198280,0.920163
431.208280,0.920243
431.218280,0.920323
431.228281,0.920403
431.238281,0.920483
431.248281,0.920563
431.258281,0.920643
431.268282,0.920721
431.278282,0.920798
431.288282,0.920875
431.298282,0.920952
431.308283,0.921030
431.318283,0.921107
431.328283,0.921184
431.338283,0.921261
431.348284,0.921339
431.358284,0.921416
431.368284,0.921491
431.378284,0.921566
431.388285,0.921641
431.398285,0.921716
431.408285,0.921791
431.418285,0.921865
431.428286,0.921940
431.438286,0.922015
431.448286,0.922090
431.458286,0.922165
431.468287,0.922238
431.478287,0.922310
431.488287,0.922383
431.498287,0.922455
431.508288,0.922527
431.518288,0.922600
431.528288,0.922672
431.538288,0.922745
431.548289,0.922817
431.558289,0.922889
431.568289,0.922960
431.578289,0.923030
431.588290,0.923100
431.598290,0.923170
431.608290,0.923240
431.618290,0.923310
431.628291,0.923380
431.638291,0.923449
431.648291,0.923519
431.658291,0.923589
431.668292,0.923658
431.678292,0.923724
431.688292,0.923791
431.698292,0.923857
431.708293,0.923924
431.718293,0.923990
431.728293,0.924057
431.738293,0.924123
431.748294,0.924190
431.758294,0.924257
431.768294,0.924323
431.778294,0.924387
431.788295,0.924451
431.798295,0.924515
431.808295,0.924580
431.818295,0.924644
431.828296,0.924708
431.838296,0.924773
431.848296,0.924837
431.858296,0.924901
431.868297,0.924965
431.878297,0.925028
431.888297,0.925099
431.898297,0.925171
431.908298,0.925243
431.918298,0.925315
431.928298,0.925387
431.938298,0.925459
431.948299,0.925531
431.958299,0.925603
431.968299,0.925673
431.978299,0.925740
431.988300,0.925808
431.998300,0.925876
432.008300,0.925944
432.018300,0.926012
432.028301,0.926079
432.038301,0.926147
432.048301,0.926215
432.058301,0.926281
432.068302,0.926345
432.078302,0.926409
432.088302,0.926473
432.098302,0.926537
432.108303,0.926601
432.118303,0.926665
432.128303,0.926729
432.138303,0.926793
432.148304,0.926855
432.158304,0.926915
432.168304,0.926975
432.178304,0.927035
432.188305,0.927095
432.198305,0.927155
432.208305,0.927215
432.218305,0.927275
432.228306,0.927336
432.238306,0.927392
432.248306,0.927445
432.258306,0.927514
432.268307,0.927584
432.278307,0.927653
432.288307,0.927722
432.298307,0.927791
432.308308,0.927856
432.318308,0.927920
432.328308,0.927984
432.338308,0.928047
432.348309,0.928111
432.358309,0.928174
432.368309,0.928238
432.378309,0.928297
432.388310,0.928355
432.398310,0.928413
432.408310,0.928471
432.418310,0.928529
432.428311,0.928587
432.438311,0.928645
432.448311,0.928697
432.458311,0.928749
432.468312,0.928801
432.478312,0.928853
432.488312,0.928907
432.498312,0.928974
432.508313,0.929039
432.518313,0.929099
432.528313,0.929159
432.538313,0.929219
432.548314,0.929279
432.558314,0.929339
432.568314,0.929399
432.578314,0.929456
432.588315,0.929508
432.598315,0.929561
432.608315,0.929614
432.618315,0.929666
432.628316,0.929711
432.638316,0.929755
432.648316,0.929798
432.658316,0.929842
432.668317,0.929886
432.678317,0.929921
432.688317,0.929955
432.698317,0.929990
432.708318,0.930024
432.718318,0.930059
432.728318,0.930089
432.738318,0.930132
432.748319,0.930174
432.758319,0.930217
432.768319,0.930252
432.778319,0.930283
432.788320,0.930314
432.798320,0.930345
432.808320,0.930368
432.818320,0.930385
432.828321,0.930401
432.838321,0.930418
432.848321,0.930424
432.858321,0.930424
432.868322,0.930423
432.878322,0.930422
432.888322,0.930410
432.898322,0.930391
432.908323,0.930372
432.918323,0.930337
432.928323,0.930302
432.938323,0.930259
432.948324,0.930208
432.958324,0.930159
432.968324,0.930093
432.978324,0.930016
432.988325,0.929939
432.998325,0.929839
433.008325,0.929738
433.018325,0.929626
433.028326,0.929492
433.038326,0.929358
433.048326,0.929196
433.058326,0.929017
433.068327,0.928836
433.078327,0.928626
433.088327,0.928411
433.098327,0.928164
433.108328,0.927905
433.118328,0.927601
433.128328,0.927284
433.138328,0.926950
433.148329,0.926591
433.158329,0.926187
433.168329,0.925706
433.178329,0.925195
433.188330,0.924652
433.198330,0.924103
433.208330,0.923484
433.218330,0.922855
433.228331,0.922075
433.238331,0.921272
433.248331,0.920423
433.258331,0.919522
433.268332,0.918516
433.278332,0.917511
433.288332,0.916342
433.298332,0.915107
433.308333,0.913769
433.318333,0.912407
433.328333,0.910937
433.338333,0.909260
433.348334,0.907541
433.358334,0.905744
433.368334,0.903756
433.378334,0.901718
433.388335,0.899613
433.398335,0.897209
433.408335,0.894602
433.418335,0.891975
433.428336,0.889322
433.438336,0.886237
433.448336,0.882963
433.458336,0.879620
433.468337,0.876260
433.478337,0.872438
433.488337,0.868396
433.498337,0.864250
433.508338,0.860113
433.518338,0.855365
433.528338,0.850375
433.538338,0.845324
433.548339,0.840277
433.558339,0.834508
433.568339,0.828625
433.578339,0.822515
433.588340,0.816495
433.598340,0.809601
433.608340,0.803105
433.618340,0.795672
433.628341,0.788431
433.638341,0.780902
433.648341,0.773048
433.658341,0.764816
433.668342,0.756429
433.678342,0.747490
433.688342,0.738703
433.698342,0.729017
433.708343,0.719796
433.718343,0.709599
433.728343,0.699835
433.738343,0.689246
433.748344,0.678947
433.758344,0.669104
433.768344,0.658275
433.778344,0.646602
433.788345,0.635481
433.798345,0.624423
433.808345,0.612862
433.818345,0.601514
433.828346,0.590337
433.838346,0.578441
433.848346,0.567511
433.858346,0.555692
433.868347,0.543885
433.878347,0.531493
433.888347,0.519867
433.898347,0.508496
433.908348,0.497044
433.918348,0.485507
433.928348,0.473791
433.938348,0.462208
433.948349,0.450908
433.958349,0.440188
433.968349,0.428776
433.978349,0.417660
433.988350,0.406832
433.998350,0.396357
434.008350,0.386211
434.018350,0.376326
434.028351,0.366785
434.038351,0.357564
434.048351,0.348532
434.058351,0.339457
434.068352,0.330618
434.078352,0.322010
434.088352,0.313625
434.098352,0.305459
434.108353,0.297906
434.118353,0.290617
434.128353,0.283506
434.138353,0.276569
434.148354,0.269692
434.158354,0.263493
434.168354,0.257435
434.178354,0.251517
434.188355,0.246173
434.198355,0.241228
434.208355,0.236273
434.218355,0.231420
434.228356,0.226832
434.238356,0.222882
434.248356,0.219000
434.258356,0.215273
434.268357,0.212143
434.278357,0.209022
434.288357,0.205964
434.298357,0.203399
434.308358,0.201011
434.318358,0.198670
434.328358,0.196866
434.338358,0.195236
434.348359,0.193840
434.358359,0.192696
434.368359,0.191651
434.378359,0.190882
434.388360,0.190281
434.398360,0.190111
434.408360,0.190122
434.418360,0.190134
434.428361,0.190505
434.438361,0.191227
434.448361,0.191953
434.458361,0.192920
434.468362,0.194367
434.478362,0.195825
434.488362,0.197294
434.498362,0.199436
434.508363,0.201646
434.518363,0.203968
434.528363,0.206755
434.538363,0.209712
434.548364,0.212712
434.558364,0.216078
434.568364,0.219821
434.578364,0.223629
434.588365,0.227802
434.598365,0.232205
434.608365,0.236776
434.618365,0.241454
434.628366,0.246709
434.638366,0.252185
434.648366,0.257782
434.658366,0.263504
434.668367,0.269458
434.678367,0.276054
434.688367,0.282811
434.698367,0.289733
434.708368,0.296825
434.718368,0.304135
434.728368,0.311736
434.738368,0.319659
434.748369,0.327784
434.758369,0.336115
434.768369,0.344658
434.778369,0.353508
434.788370,0.362704
434.798370,0.372139
434.808370,0.381819
434.818370,0.391728
434.828371,0.401289
434.838371,0.411082
434.848371,0.421115
434.858371,0.431393
434.868372,0.441764
434.878372,0.452352
434.888372,0.463194
434.898372,0.473074
434.908373,0.483591
434.918373,0.494342
